BGC,SS_NoSpace,Spp,SppVar,Feasible,AssessSuit,differnce,Assessor,Restrict_type,TB_Changed,WM_Comments,DM_Comments,CoastSuit,ESuit_new,AB Comment Oct-Nov 2019,ESuit_TB,ESuit_CCISS,CCISS_Change,PredSuit
IDFxh4,IDFxh4/08,Py,Pyi,3,,FALSE,,,,,,,,,,3,,
IDFxh4,IDFxh4/08,Pl,Pli,2,,FALSE,,,,,,,,,,2,,
IDFxh4,IDFxh4/08,Lw,Lw,3,,FALSE,,,,,,,,,,3,,
IDFxh4,IDFxh4/08,Fd,Fdi,1,,FALSE,,,,,,,,,,1,2 to 1,
IDFxh4,IDFxh4/08,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
IDFxh4,IDFxh4/08,Cw,Cw,3,,FALSE,,,,,,,,,,3,,
IDFxh4,IDFxh4/08,At,At,3,,FALSE,,,,,,,,,,3,,
IDFxh4,IDFxh4/08,Ac,Act,3,,FALSE,,,,,,,,,,3,,
IDFxk,IDFxk/101,Py,Pyi,3,3,FALSE,TB,,4 to 3,,,,,,3,4,3 to 4,
IDFxk,IDFxk/101,Fd,Fdi,1,1,FALSE,TB,,,,,,,,1,1,,
IDFxk,IDFxk/102,Py,Pyi,3,3,FALSE,TB,,to 3,,,,,,3,,,
IDFxk,IDFxk/102,Pf,Pf,3,3,FALSE,TB,,4 to 3,,,,,,3,4,3 to 4,
IDFxk,IDFxk/102,Fd,Fdi,2,2,FALSE,TB,,,,,,,,2,2,,
IDFxk,IDFxk/103,Py,Pyi,3,3,FALSE,TB,,4 to 3,,,,,,3,,,
IDFxk,IDFxk/103,Pl,Pli,3,3,FALSE,TB,,to 3,,,,,,3,,,
IDFxk,IDFxk/103,Pf,Pf,3,3,FALSE,TB,,to 3,,,,,,3,,,
IDFxk,IDFxk/103,Fd,Fdi,1,1,FALSE,TB,,,,,,,,1,,,
IDFxk,IDFxk/110,Py,Pyi,5,0,FALSE,TB,,4 to 0,,,,,,0,,,
IDFxk,IDFxk/110,Fd,Fdi,1,1,FALSE,TB,,,,,,,,1,,,
IDFxk,IDFxk/110,At,At,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
IDFxk,IDFxk/111,Sx,Sxw,2,2,FALSE,TB,,1 to 2,,,,,,2,,,
IDFxk,IDFxk/111,Pl,Pli,3,3,FALSE,TB,,,,,,,,3,,,
IDFxk,IDFxk/111,Fd,Fdi,3,3,FALSE,TB,,,,,,,,3,,,
IDFxk,IDFxk/111,Ep,Ep,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
IDFxk,IDFxk/111,At,At,1,1,FALSE,TB,,2 to 1,,,,,,1,,,
IDFxk,IDFxk/112,Sx,Sxw,1,1,FALSE,TB,,,,,,,,1,1,,
IDFxk,IDFxk/112,Pl,Pli,5,0,FALSE,TB,,3 to 0,,,,,,0,3,5 to 3,
IDFxk,IDFxk/112,Fd,Fdi,2,2,FALSE,TB,,,,,,,,2,2,,
IDFxk,IDFxk/112,Ep,Ep,2,2,FALSE,TB,,,,,,,,2,2,,
IDFxk,IDFxk/112,At,At,3,3,FALSE,TB,,2 to 3,,,,,,3,2,3 to 2,
IDFxk,IDFxk/112,Ac,Act,3,3,FALSE,TB,,2 to 3,,,,,,3,2,3 to 2,
IDFxk,IDFxk/113,Sx,Sxw,2,2,FALSE,TB,,,,,,,,2,,,
IDFxk,IDFxk/113,Ep,Ep,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
IDFxk,IDFxk/113,At,At,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
IDFxk,IDFxk/113,Ac,Act,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
IDFxm,IDFxm/01,Pl,Pli,2,2,FALSE,WHM,,,Changed from 1 to 2 Coupe,,,,,,2,,
IDFxm,IDFxm/01,Fd,Fdi,2,2,FALSE,WHM,heat,,change 1 to 2,,,,,,2,,
IDFxm,IDFxm/01,At,At,1,,FALSE,,drought,,,,,,,,1,,
IDFxm,IDFxm/02,Fd,Fdi,3,3,FALSE,WHM,,,2 to 3 Coupe drought and heat,,,,,,3,,
IDFxm,IDFxm/03,Pl,Pli,2,,FALSE,,,,,,,,,,,,
IDFxm,IDFxm/03,Fd,Fdi,2,2,FALSE,WHM,heat,,3 to 2 coupe comments,,,,,,,,
IDFxm,IDFxm/04,Fd,Fdi,2,,FALSE,,,,,,,,,,,,
IDFxm,IDFxm/04,At,At,3,,FALSE,,,,,,,,,,,,
IDFxm,IDFxm/05,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxm,IDFxm/05,At,At,3,,FALSE,,,,,,,,,,,,
IDFxm,IDFxm/06,Fd,Fdi,2,2,FALSE,WHM,,,change 1 to 2,,,,,,,,
IDFxm,IDFxm/06,At,At,2,,FALSE,,cold,,,,,,,,,,
IDFxm,IDFxm/07,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxm,IDFxm/07,Ep,Ep,2,,FALSE,,,,,,,,,,,,
IDFxm,IDFxm/07,At,At,2,,FALSE,,,,,,,,,,,,
IDFxm,IDFxm/08,Sx,Sxw,1,,FALSE,,,,,,,,,,1,,
IDFxm,IDFxm/08,Pl,Pli,3,,FALSE,,,,,,,,,,3,,
IDFxm,IDFxm/08,Fd,Fdi,2,2,FALSE,WHM,,,change 1 to 2,,,,,,2,,
IDFxm,IDFxm/08,At,At,2,,FALSE,,cold,,,,,,,,2,,
IDFxm,IDFxm/08,Ac,Act,3,,FALSE,,,,,,,,,,3,,
IDFxm,IDFxm/09,Sx,Sxw,2,2,FALSE,WHM,,,change 1 to 2,,,,,,,,
IDFxm,IDFxm/09,Pl,Pli,2,2,FALSE,WHM,wet,,change 3 to 2,,,,,,,,
IDFxm,IDFxm/09,At,At,3,,FALSE,,wet,,,,,,,,,,
IDFxm,IDFxm/09,Ac,Act,3,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/101,Py,Pyi,1,,FALSE,,,,,,,,,,1,,
IDFxm_CO,IDFxm_CO/101,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
IDFxm_CO,IDFxm_CO/101,At,At,2,,FALSE,,,,,,,,,,2,,
IDFxm_CO,IDFxm_CO/102,Qa,Qa,2,,FALSE,,,,,,,,,,2,,
IDFxm_CO,IDFxm_CO/102,Py,Pyi,2,,FALSE,,,,,,,,,,2,,
IDFxm_CO,IDFxm_CO/102,Pf,Pf,2,,FALSE,,,,,,,,,,2,,
IDFxm_CO,IDFxm_CO/102,Pe,Pe,2,,FALSE,,,,,,,,,,2,,
IDFxm_CO,IDFxm_CO/102,Jr,Jr,1,,FALSE,,,,,,,,,,1,,
IDFxm_CO,IDFxm_CO/102,Fd,Fdi,3,,FALSE,,,,,,,,,,3,,
IDFxm_CO,IDFxm_CO/110,Py,Pyi,1,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/110,Pl,Pli,2,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/110,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/110,Bc,Bc,3,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/110,At,At,2,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/111,Sx,Sxw,1,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/111,Py,Pyi,2,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/111,Pl,Pli,2,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/111,Fd,Fdi,2,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/111,Bc,Bc,3,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/111,At,At,3,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/112,Py,Pyi,2,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/112,Pl,Pli,2,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/112,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/112,Bc,Bc,2,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/112,At,At,1,,FALSE,,,,,,,,,,,,
IDFxm_CO,IDFxm_CO/113,Sx,Sxw,1,,FALSE,,,,,,,,,,1,,
IDFxm_CO,IDFxm_CO/113,Py,Pyi,2,,FALSE,,,,,,,,,,2,,
IDFxm_CO,IDFxm_CO/113,Pl,Pli,3,,FALSE,,,,,,,,,,3,,
IDFxm_CO,IDFxm_CO/113,Fd,Fdi,2,,FALSE,,,,,,,,,,2,,
IDFxm_CO,IDFxm_CO/113,Bc,Bc,2,,FALSE,,,,,,,,,,2,,
IDFxm_CO,IDFxm_CO/113,At,At,1,,FALSE,,,,,,,,,,1,,
IDFxm_CO,IDFxm_CO/Gg,Jr,Jr,3,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/01,Py,Pyi,2,2,FALSE,WHM,,,Changed from 1 to 2,,,,,,2,,
IDFxw,IDFxw/01,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
IDFxw,IDFxw/01,At,At,3,,FALSE,,,,,,,,,,3,,
IDFxw,IDFxw/02,Py,Pyi,3,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/02,Fd,Fdi,3,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/03,Py,Pyi,3,,FALSE,,,,,,,,,,3,,
IDFxw,IDFxw/03,Fd,Fdi,3,,FALSE,,,,,,,,,,3,,
IDFxw,IDFxw/04,Py,Pyi,2,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/04,Fd,Fdi,3,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/04,At,At,3,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/05,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/05,At,At,3,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/06,Sx,Sxw,1,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/06,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/06,Ep,Ep,3,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/06,At,At,3,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/06,Ac,Act,3,,FALSE,,,,,,,,,,,,
IDFxw,IDFxw/07,Sx,Sxw,1,,FALSE,,,,,,,,,,1,,
IDFxw,IDFxw/07,Fd,Fdi,2,,FALSE,,,,,,,,,,2,1 to 2,
IDFxw,IDFxw/07,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
IDFxw,IDFxw/07,At,At,3,,FALSE,,,,,,,,,,3,,
IDFxw,IDFxw/07,Ac,Act,3,,FALSE,,,,,,,,,,3,,
IDFxx_MT,IDFxx_MT/101,Py,Pyi,1,,FALSE,,,,,,,,,,1,,
IDFxx_MT,IDFxx_MT/101,Fd,Fdi,2,2,FALSE,WHM,,,Changed from 1 to 2,,,,,,2,,
IDFxx_MT,IDFxx_MT/110,Py,Pyi,2,,FALSE,,,,,,,,,,,,
IDFxx_MT,IDFxx_MT/110,Fd,Fdi,1,1,FALSE,DVM,,,,changed E2 to 1,,,,,,,
IDFxx_MT,IDFxx_MT/110,Ep,Ep,3,3,FALSE,DVM,,,,not in FIA data,,,,,,,
IDFxx_MT,IDFxx_MT/110,At,At,3,,FALSE,,,,,,,,,,,,
IDFxx_MT,IDFxx_MT/110,Ac,Act,5,5,FALSE,DVM,,,,moved to 112,,,,,,,
IDFxx_MT,IDFxx_MT/111,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxx_MT,IDFxx_MT/111,Ep,Ep,5,5,FALSE,DVM,,,,not in FIA data; in 113,,,,,,,
IDFxx_MT,IDFxx_MT/111,At,At,3,,FALSE,,,,,,,,,,,,
IDFxx_MT,IDFxx_MT/111,Ac,Act,5,5,FALSE,DVM,,,,not in FIA data; only 113,,,,,,,
IDFxx_MT,IDFxx_MT/112,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxx_MT,IDFxx_MT/112,Ep,Ep,2,,FALSE,,,,,,,,,,,,
IDFxx_MT,IDFxx_MT/112,At,At,2,,FALSE,,,,,,,,,,,,
IDFxx_MT,IDFxx_MT/112,Ac,Act,1,,FALSE,,,,,,,,,,,,
IDFxx_MT,IDFxx_MT/113,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
IDFxx_MT,IDFxx_MT/113,At,At,2,,FALSE,,,,,,,,,,2,,
IDFxx_MT,IDFxx_MT/113,Ac,Act,1,,FALSE,,,,,,,,,,1,,
IDFxx_MT,IDFxx_MT/Gg,X,X,5,5,FALSE,DVM,,,,added Jr as E3 spp for Gg,,,,,1,5 to 1,
IDFxx_MT,IDFxx_MT/Gg,Jr,Jr,3,,FALSE,,,,,,,,,,3,,
IDFxx_WA,IDFxx_WA/101,Qg,Qg,2,,FALSE,,,,,,,,,,2,,
IDFxx_WA,IDFxx_WA/101,Py,Pyi,2,,FALSE,,,,,,,,,,2,,
IDFxx_WA,IDFxx_WA/101,Fd,Fdi,2,1,FALSE,WHM,,,Changed from 1 to 2,changed back; 82% of FIA plots have Fd,,,,,2,1 to 2,
IDFxx_WA,IDFxx_WA/102,Qg,Qg,3,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/102,Py,Pyi,1,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/102,Fd,Fdi,2,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/103,Qg,Qg,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,2,,
IDFxx_WA,IDFxx_WA/103,Py,Pyi,2,,FALSE,,,,,,,,,,2,,
IDFxx_WA,IDFxx_WA/103,Fd,Fdi,3,,FALSE,,,,,,,,,,3,1 to 3,
IDFxx_WA,IDFxx_WA/110,Qg,Qg,3,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/110,Py,Pyi,2,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/110,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/110,Bg,Bg,3,3,FALSE,DVM,,,,changed 2 to 3 for 110,,,,,,,
IDFxx_WA,IDFxx_WA/111,Pl,Pli,1,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/111,Lw,Lw,3,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/111,Fd,Fdi,1,1,FALSE,DVM,,,,changed 3 to 1 for new 111,,,,,,,
IDFxx_WA,IDFxx_WA/111,Bg,Bg,5,5,FALSE,DVM,,,,to 113,,,,,,,
IDFxx_WA,IDFxx_WA/111,At,At,3,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/111,Ac,Act,5,5,FALSE,DVM,,,,to 113,,,,,,,
IDFxx_WA,IDFxx_WA/112,Qg,Qg,2,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/112,Py,Pyi,2,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/112,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/112,Bg,Bg,2,,FALSE,,,,,,,,,,,,
IDFxx_WA,IDFxx_WA/113,Qg,Qg,2,,FALSE,,,,,,,,,,2,,
IDFxx_WA,IDFxx_WA/113,Oa,Oa,2,,FALSE,,,,,,,,,,2,,
IDFxx_WA,IDFxx_WA/113,Lw,Lw,2,,FALSE,,,,,,,,,,2,,
IDFxx_WA,IDFxx_WA/113,Fd,Fdi,3,,FALSE,,,,,,,,,,3,,
IDFxx_WA,IDFxx_WA/113,Dr,Dr,3,,FALSE,,,,,,,,,,3,,
IDFxx_WA,IDFxx_WA/113,Bg,Bg,2,,FALSE,,,,,,,,,,2,,
IDFxx_WA,IDFxx_WA/113,At,At,5,,FALSE,,,,,,,,,,5,3 to 5,
IDFxx_WA,IDFxx_WA/113,Ac,Act,1,,FALSE,,,,,,,,,,1,,
IDFxx1,IDFxx1/01,Py,Pyi,1,,FALSE,,,,,,,,,,1,,
IDFxx1,IDFxx1/01,Fd,Fdi,3,,FALSE,,,,,,,,,,3,,
IDFxx1,IDFxx1/02,X,X,1,,FALSE,,,,,,,,,,,,
IDFxx1,IDFxx1/03,X,X,1,,FALSE,,,,,,,,,,1,,
IDFxx1,IDFxx1/04,Py,Pyi,1,,FALSE,,,,,,,,,,,,
IDFxx1,IDFxx1/04,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxx1,IDFxx1/05,Py,Pyi,1,,FALSE,,,,,,,,,,,,
IDFxx1,IDFxx1/05,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IDFxx1,IDFxx1/05,At,At,3,,FALSE,,,,,,,,,,,,
IDFxx1,IDFxx1/05,Ac,Act,3,,FALSE,,,,,,,,,,,,
IDFxx1,IDFxx1/06,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
IDFxx1,IDFxx1/06,At,At,1,,FALSE,,,,,,,,,,1,,
IDFxx1,IDFxx1/06,Ac,Act,1,,FALSE,,,,,,,,,,1,,
IDFxx2,IDFxx2/101,Py,Pyi,1,1,FALSE,TB,,,,,,,,1,1,,
IDFxx2,IDFxx2/101,Fd,Fdi,1,1,FALSE,TB,,2 to 1,Changed from 1 to 2,,,,,1,2,1 to 2,
IDFxx2,IDFxx2/102,Py,Pyi,1,1,FALSE,TB,,2 to 1,,,,,,1,,,
IDFxx2,IDFxx2/102,Fd,Fdi,2,2,FALSE,TB,,,,,,,,2,,,
IDFxx2,IDFxx2/103,Py,Pyi,1,1,FALSE,TB,,,,,,,,1,1,,
IDFxx2,IDFxx2/103,Fd,Fdi,2,2,FALSE,TB,,1 to 2,,,,,,2,3,2 to 3,
IDFxx2,IDFxx2/104,Py,Pyi,1,1,FALSE,TB,,,,,,,,1,,,
IDFxx2,IDFxx2/104,Fd,Fdi,2,2,FALSE,TB,,1 to 2,,,,,,2,,,
IDFxx2,IDFxx2/110,Py,Pyi,3,3,FALSE,TB,,1 to 3,,,,,,3,,,
IDFxx2,IDFxx2/110,Lw,Lw,3,3,FALSE,TB,,,,,,,,3,,,
IDFxx2,IDFxx2/110,Fd,Fdi,1,1,FALSE,TB,,,,,,,,1,,,
IDFxx2,IDFxx2/110,At,At,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
IDFxx2,IDFxx2/111,Sx,Sxw,1,1,FALSE,TB,,2 to 1,,,,,,1,,,
IDFxx2,IDFxx2/111,Py,Pyi,3,3,FALSE,TB,,to 3,,,,,,3,,,
IDFxx2,IDFxx2/111,Pl,Pli,3,3,FALSE,TB,,to 3,,,,,,3,,,
IDFxx2,IDFxx2/111,Lw,Lw,1,1,FALSE,TB,,,,,,,,1,,,
IDFxx2,IDFxx2/111,Fd,Fdi,1,1,FALSE,TB,,,,,,,,1,,,
IDFxx2,IDFxx2/111,Ep,Ep,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
IDFxx2,IDFxx2/111,At,At,2,2,FALSE,TB,,,,,,,,2,,,
IDFxx2,IDFxx2/111,Ac,Act,3,3,FALSE,TB,,2 to 3,,,,,,3,,,
IDFxx2,IDFxx2/112,Sx,Sxw,1,1,FALSE,TB,,2 to 1,,,,,,1,2,1 to 2,
IDFxx2,IDFxx2/112,Ep,Ep,3,3,FALSE,TB,,2 to 3,,,,,,3,2,3 to 2,
IDFxx2,IDFxx2/112,At,At,2,2,FALSE,TB,,,,,,,,2,2,,
IDFxx2,IDFxx2/112,Ac,Act,2,2,FALSE,TB,,,,,,,,2,2,,
IGFdk_WA,IGFdk_WA/101,Py,Pyi,2,,FALSE,,,,,changed 3 to 2; lots of Py in FIA,,,,,2,,
IGFdk_WA,IGFdk_WA/101,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
IGFdk_WA,IGFdk_WA/101,Bg,Bg,1,,FALSE,,,,,,,,,,1,,
IGFdk_WA,IGFdk_WA/102,Py,Pyi,1,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/102,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/103,Py,Pyi,1,,FALSE,,,,,,,,,,1,,
IGFdk_WA,IGFdk_WA/103,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
IGFdk_WA,IGFdk_WA/103,Bg,Bg,2,,FALSE,,,,,,,,,,2,,
IGFdk_WA,IGFdk_WA/110,Sx,Se,3,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/110,Pl,Pli,2,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/110,Lw,Lw,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,,,
IGFdk_WA,IGFdk_WA/110,Hw,Hw,3,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/110,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/110,Cw,Cw,2,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/110,Bg,Bg,1,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/111,Sx,Se,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,,,
IGFdk_WA,IGFdk_WA/111,Pl,Pli,1,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/111,Hw,Hw,3,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/111,Fd,Fdi,2,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/111,Cw,Cw,5,5,FALSE,DVM,,,,moved to 113,,,,,,,
IGFdk_WA,IGFdk_WA/111,Bl,Bl,3,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/111,Bg,Bg,1,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/112,Sx,Se,3,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/112,Lw,Lw,2,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/112,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/112,Cw,Cw,2,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/112,Bg,Bg,1,,FALSE,,,,,,,,,,,,
IGFdk_WA,IGFdk_WA/113,Sx,Se,2,,FALSE,,,,,,,,,,2,,
IGFdk_WA,IGFdk_WA/113,Pw,Pw,2,,FALSE,,,,,,,,,,2,,
IGFdk_WA,IGFdk_WA/113,Lw,Lw,3,,FALSE,,,,,,,,,,3,,
IGFdk_WA,IGFdk_WA/113,Fd,Fdi,2,,FALSE,,,,,,,,,,2,,
IGFdk_WA,IGFdk_WA/113,Cw,Cw,2,,FALSE,,,,,,,,,,2,,
IGFdk_WA,IGFdk_WA/113,Bg,Bg,1,,FALSE,,,,,,,,,,1,,
IGFdk_WA,IGFdk_WA/113,Ac,Act,2,,FALSE,,,,,,,,,,2,,
IGFdw_OR,IGFdw_OR/101,Py,Pyi,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,2,,
IGFdw_OR,IGFdw_OR/101,Lw,Lw,3,3,FALSE,WHM,,,added see Mnt Hood Report/range maps,changed 4 to 3,,,,,3,,
IGFdw_OR,IGFdw_OR/101,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
IGFdw_OR,IGFdw_OR/101,Bg,Bg,1,,FALSE,,,,,,,,,,1,,
IGFdw_OR,IGFdw_OR/102,Qg,Qg,2,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/102,Py,Pyi,1,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/102,Fd,Fdi,2,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/102,Bg,Bg,3,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/103,Py,Pyi,1,,FALSE,,,,,,,,,,1,,
IGFdw_OR,IGFdw_OR/103,Fd,Fdi,1,,FALSE,,,,,,,,,,1,,
IGFdw_OR,IGFdw_OR/103,Bg,Bg,1,,FALSE,,,,,,,,,,1,,
IGFdw_OR,IGFdw_OR/110,Py,Pyi,3,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/110,Lw,Lw,3,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/110,Hw,Hw,3,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/110,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/110,Cw,Cw,5,5,FALSE,DVM,,,,moved to 112,,,,,,,
IGFdw_OR,IGFdw_OR/110,Bg,Bg,1,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/111,Sx,Se,2,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/111,Pl,Pli,3,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/111,Hw,Hw,3,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/111,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/111,Bg,Bg,2,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/112,Lw,Lw,3,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/112,Fd,Fdi,1,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/112,Cw,Cw,3,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/112,Bg,Bg,1,,FALSE,,,,,,,,,,,,
IGFdw_OR,IGFdw_OR/113,Sx,Se,3,,FALSE,,,,,,,,,,3,,
IGFdw_OR,IGFdw_OR/113,Pw,Pw,2,,FALSE,,,,,,,,,,2,,
IGFdw_OR,IGFdw_OR/113,Mb,Mb,3,,FALSE,,,,,,,,,,3,,
IGFdw_OR,IGFdw_OR/113,Fd,Fdi,2,,FALSE,,,,,,,,,,2,,
IGFdw_OR,IGFdw_OR/113,Dr,Dr,3,,FALSE,,,,,,,,,,3,,
IGFdw_OR,IGFdw_OR/113,Cw,Cw,2,,FALSE,,,,,,,,,,2,,
IGFdw_OR,IGFdw_OR/113,Bg,Bg,1,,FALSE,,,,,,,,,,1,,
IGFmh_OR,IGFmh_OR/101,Py,Pyi,1,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/101,Pl,Pli,2,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/101,Lw,Lw,2,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/101,Fd,Fdi,1,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/101,Bg,Bg,1,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/102,Py,Pyi,1,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/102,Jw,Jw,1,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/103,Py,Pyi,1,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/103,Fd,Fdi,2,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/103,Bg,Bg,3,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/110,Sx,Se,3,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/110,Py,Pyi,2,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/110,Pl,Pli,2,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/110,Lw,Lw,3,,,DVM,,,,,,,,,,,
IGFmh_OR,IGFmh_OR/110,Fd,Fdi,1,,,DVM,,,,,,,,,,,
