SiteNo,RastID
6047868,22101
6047869,21791
6047870,21481
6047871,21171
6047872,21016
6047873,20706
6047874,20396
6047875,20086
6047876,19931
6047877,19621
6047878,19311
6047879,19156
6047880,18846
6047881,18536
6047882,18226
6047883,18071
6047884,17761
6047885,17451
6047886,17141
6047887,16986
6047888,16676
6047889,16366
6047890,16056
6047891,15901
6047892,15591
6047893,15281
6047894,15126
6047895,14816
6047896,14506
6047897,14196
6047898,14041
6047899,13731
6047900,13421
6047901,13111
6047902,12956
6047903,12646
6047904,12336
6047905,12181
6047906,11871
6047907,11561
6047908,11251
6047909,11096
6047910,10786
6047911,10476
6047912,10166
6047913,10011
6047914,9701
6047915,9391
6047916,9081
6047917,8926
6047918,8616
6047919,8306
6047920,8151
6047921,7841
6047922,7531
6047923,7221
6047924,7066
6047925,6756
6047926,6446
6047927,6136
6047928,5981
6047929,5671
6047930,5361
6047931,5051
6047932,4896
6047933,4586
6047934,4276
6047935,4121
6047936,3811
6047937,3501
6047938,3191
6047939,3036
6047940,2726
6047941,2416
6047942,2106
6047943,1951
6047944,1641
6047945,1331
6047946,1176
6047947,866
6047948,556
6047949,246
6047950,91
6048540,26441
6048542,25976
6048543,25666
6048544,25356
6048546,24891
6048547,24581
6048548,24271
6048550,23806
6048551,23496
6048553,23031
6048554,22721
6048555,22411
6048557,21946
6048558,21636
6048559,21326
6048561,20861
6048562,20551
6048563,20241
6048565,19776
6048566,19466
6048568,19001
6048569,18691
6048570,18381
6048572,17916
6048573,17606
6048574,17296
6048576,16831
6048577,16521
6048578,16211
6048580,15746
6048581,15436
6048583,14971
6048584,14661
6048585,14351
6048587,13886
6048588,13576
6048589,13266
6048591,12801
6048592,12491
6048594,12026
6048595,11716
6048596,11406
6048598,10941
6048599,10631
6048600,10321
6048602,9856
6048603,9546
6048604,9236
6048606,8771
6048607,8461
6048609,7996
6048610,7686
6048611,7376
6048613,6911
6048614,6601
6048615,6291
6048617,5826
6048618,5516
6048619,5206
6048621,4741
6048622,4431
6048624,3966
6048625,3656
6048626,3346
6048628,2881
6048629,2571
6048630,2261
6048632,1796
6048633,1486
6048635,1021
6048636,711
6048637,401
6049229,26287
6049230,26132
6049231,25822
6049232,25512
6049233,25202
6049234,25047
6049235,24737
6049236,24427
6049237,24117
6049238,23962
6049239,23652
6049240,23342
6049241,23187
6049242,22877
6049243,22567
6049244,22257
6049245,22102
6049246,21792
6049247,21482
6049248,21172
6049249,21017
6049250,20707
6049251,20397
6049252,20087
6049253,19932
6049254,19622
6049255,19312
6049256,19157
6049257,18847
6049258,18537
6049259,18227
6049260,18072
6049261,17762
6049262,17452
6049263,17142
6049264,16987
6049265,16677
6049266,16367
6049267,16057
6049268,15902
6049269,15592
6049270,15282
6049271,15127
6049272,14817
6049273,14507
6049274,14197
6049275,14042
6049276,13732
6049277,13422
6049278,13112
6049279,12957
6049280,12647
6049281,12337
6049282,12182
6049283,11872
6049284,11562
6049285,11252
6049286,11097
6049287,10787
6049288,10477
6049289,10167
6049290,10012
6049291,9702
6049292,9392
6049293,9082
6049294,8927
6049295,8617
6049296,8307
6049297,8152
6049298,7842
6049299,7532
6049300,7222
6049301,7067
6049302,6757
6049303,6447
6049304,6137
6049305,5982
6049306,5672
6049307,5362
6049308,5052
6049309,4897
6049310,4587
6049311,4277
6049312,4122
6049313,3812
6049314,3502
6049315,3192
6049316,3037
6049317,2727
6049318,2417
6049319,2107
6049320,1952
6049321,1642
6049322,1332
6049323,1177
6049324,867
6049325,557
6049326,247
6049327,92
6049917,26442
6049919,25977
6049920,25667
6049921,25357
6049923,24892
6049924,24582
6049925,24272
6049927,23807
6049928,23497
6049930,23032
6049931,22722
6049932,22412
6049934,21947
6049935,21637
6049936,21327
6049938,20862
6049939,20552
6049940,20242
6049942,19777
6049943,19467
6049945,19002
6049946,18692
6049947,18382
6049949,17917
6049950,17607
6049951,17297
6049953,16832
6049954,16522
6049955,16212
6049957,15747
6049958,15437
6049960,14972
6049961,14662
6049962,14352
6049964,13887
6049965,13577
6049966,13267
6049968,12802
6049969,12492
6049971,12027
6049972,11717
6049973,11407
6049975,10942
6049976,10632
6049977,10322
6049979,9857
6049980,9547
6049981,9237
6049983,8772
6049984,8462
6049986,7997
6049987,7687
6049988,7377
6049990,6912
6049991,6602
6049992,6292
6049994,5827
6049995,5517
6049996,5207
6049998,4742
6049999,4432
6050001,3967
6050002,3657
6050003,3347
6050005,2882
6050006,2572
6050007,2262
6050009,1797
6050010,1487
6050012,1022
6050013,712
6050014,402
6050605,26288
6050606,26133
6050607,25823
6050608,25513
6050609,25203
6050610,25048
6050611,24738
6050612,24428
6050613,24118
6050614,23963
6050615,23653
6050616,23343
6050617,23188
6050618,22878
6050619,22568
6050620,22258
6050621,22103
6050622,21793
6050623,21483
6050624,21173
6050625,21018
6050626,20708
6050627,20398
6050628,20088
6050629,19933
6050630,19623
6050631,19313
6050632,19158
6050633,18848
6050634,18538
6050635,18228
6050636,18073
6050637,17763
6050638,17453
6050639,17143
6050640,16988
6050641,16678
6050642,16368
6050643,16058
6050644,15903
6050645,15593
6050646,15283
6050647,15128
6050648,14818
6050649,14508
6050650,14198
6050651,14043
6050652,13733
6050653,13423
6050654,13113
6050655,12958
6050656,12648
6050657,12338
6050658,12183
6050659,11873
6050660,11563
6050661,11253
6050662,11098
6050663,10788
6050664,10478
6050665,10168
6050666,10013
6050667,9703
6050668,9393
6050669,9083
6050670,8928
6050671,8618
6050672,8308
6050673,8153
6050674,7843
6050675,7533
6050676,7223
6050677,7068
6050678,6758
6050679,6448
6050680,6138
6050681,5983
6050682,5673
6050683,5363
6050684,5053
6050685,4898
6050686,4588
6050687,4278
6050688,4123
6050689,3813
6050690,3503
6050691,3193
6050692,3038
6050693,2728
6050694,2418
6050695,2108
6050696,1953
6050697,1643
6050698,1333
6050699,1178
6050700,868
6050701,558
6050702,248
6050703,93
6051292,26443
6051294,25978
6051295,25668
6051296,25358
6051298,24893
6051299,24583
6051300,24273
6051302,23808
6051303,23498
6051305,23033
6051306,22723
6051307,22413
6051309,21948
6051310,21638
6051311,21328
6051313,20863
6051314,20553
6051315,20243
6051317,19778
6051318,19468
6051320,19003
6051321,18693
6051322,18383
6051324,17918
6051325,17608
6051326,17298
6051328,16833
6051329,16523
6051330,16213
6051332,15748
6051333,15438
6051335,14973
6051336,14663
6051337,14353
6051339,13888
6051340,13578
6051341,13268
6051343,12803
6051344,12493
6051346,12028
6051347,11718
6051348,11408
6051350,10943
6051351,10633
6051352,10323
6051354,9858
6051355,9548
6051356,9238
6051358,8773
6051359,8463
6051361,7998
6051362,7688
6051363,7378
6051365,6913
6051366,6603
6051367,6293
6051369,5828
6051370,5518
6051371,5208
6051373,4743
6051374,4433
6051376,3968
6051377,3658
6051378,3348
6051380,2883
6051381,2573
6051382,2263
6051384,1798
6051385,1488
6051387,1023
6051388,713
6051389,403
6051980,26289
6051981,26134
6051982,25824
6051983,25514
6051984,25204
6051985,25049
6051986,24739
6051987,24429
6051988,24119
6051989,23964
6051990,23654
6051991,23344
6051992,23189
6051993,22879
6051994,22569
6051995,22259
6051996,22104
6051997,21794
6051998,21484
6051999,21174
6052000,21019
6052001,20709
6052002,20399
6052003,20089
6052004,19934
6052005,19624
6052006,19314
6052007,19159
6052008,18849
6052009,18539
6052010,18229
6052011,18074
6052012,17764
6052013,17454
6052014,17144
6052015,16989
6052016,16679
6052017,16369
6052018,16059
6052019,15904
6052020,15594
6052021,15284
6052022,15129
6052023,14819
6052024,14509
6052025,14199
6052026,14044
6052027,13734
6052028,13424
6052029,13114
6052030,12959
6052031,12649
6052032,12339
6052033,12184
6052034,11874
6052035,11564
6052036,11254
6052037,11099
6052038,10789
6052039,10479
6052040,10169
6052041,10014
6052042,9704
6052043,9394
6052044,9084
6052045,8929
6052046,8619
6052047,8309
6052048,8154
6052049,7844
6052050,7534
6052051,7224
6052052,7069
6052053,6759
6052054,6449
6052055,6139
6052056,5984
6052057,5674
6052058,5364
6052059,5054
6052060,4899
6052061,4589
6052062,4279
6052063,4124
6052064,3814
6052065,3504
6052066,3194
6052067,3039
6052068,2729
6052069,2419
6052070,2109
6052071,1954
6052072,1644
6052073,1334
6052074,1179
6052075,869
6052076,559
6052077,249
6052078,94
6052667,26444
6052669,25979
6052670,25669
6052671,25359
6052673,24894
6052674,24584
6052675,24274
6052677,23809
6052678,23499
6052680,23034
6052681,22724
6052682,22414
6052684,21949
6052685,21639
6052686,21329
6052688,20864
6052689,20554
6052690,20244
6052692,19779
6052693,19469
6052695,19004
6052696,18694
6052697,18384
6052699,17919
6052700,17609
6052701,17299
6052703,16834
6052704,16524
6052705,16214
6052707,15749
6052708,15439
6052710,14974
6052711,14664
6052712,14354
6052714,13889
6052715,13579
6052716,13269
6052718,12804
6052719,12494
6052721,12029
6052722,11719
6052723,11409
6052725,10944
6052726,10634
6052727,10324
6052729,9859
6052730,9549
6052731,9239
6052733,8774
6052734,8464
6052736,7999
6052737,7689
6052738,7379
6052740,6914
6052741,6604
6052742,6294
6052744,5829
6052745,5519
6052746,5209
6052748,4744
6052749,4434
6052751,3969
6052752,3659
6052753,3349
6052755,2884
6052756,2574
6052757,2264
6052759,1799
6052760,1489
6052762,1024
6052763,714
6052764,404
6053354,26290
6053355,26135
6053356,25825
6053357,25515
6053358,25205
6053359,25050
6053360,24740
6053361,24430
6053362,24120
6053363,23965
6053364,23655
6053365,23345
6053366,23190
6053367,22880
6053368,22570
6053369,22260
6053370,22105
6053371,21795
6053372,21485
6053373,21175
6053374,21020
6053375,20710
6053376,20400
6053377,20090
6053378,19935
6053379,19625
6053380,19315
6053381,19160
6053382,18850
6053383,18540
6053384,18230
6053385,18075
6053386,17765
6053387,17455
6053388,17145
6053389,16990
6053390,16680
6053391,16370
6053392,16060
6053393,15905
6053394,15595
6053395,15285
6053396,15130
6053397,14820
6053398,14510
6053399,14200
6053400,14045
6053401,13735
6053402,13425
6053403,13115
6053404,12960
6053405,12650
6053406,12340
6053407,12185
6053408,11875
6053409,11565
6053410,11255
6053411,11100
6053412,10790
6053413,10480
6053414,10170
6053415,10015
6053416,9705
6053417,9395
6053418,9085
6053419,8930
6053420,8620
6053421,8310
6053422,8155
6053423,7845
6053424,7535
6053425,7225
6053426,7070
6053427,6760
6053428,6450
6053429,6140
6053430,5985
6053431,5675
6053432,5365
6053433,5055
6053434,4900
6053435,4590
6053436,4280
6053437,4125
6053438,3815
6053439,3505
6053440,3195
6053441,3040
6053442,2730
6053443,2420
6053444,2110
6053445,1955
6053446,1645
6053447,1335
6053448,1180
6053449,870
6053450,560
6053451,250
6053452,95
6054040,26445
6054042,25980
6054043,25670
6054044,25360
6054046,24895
6054047,24585
6054048,24275
6054050,23810
6054051,23500
6054053,23035
6054054,22725
6054055,22415
6054057,21950
6054058,21640
6054059,21330
6054061,20865
6054062,20555
6054063,20245
6054065,19780
6054066,19470
6054068,19005
6054069,18695
6054070,18385
6054072,17920
6054073,17610
6054074,17300
6054076,16835
6054077,16525
6054078,16215
6054080,15750
6054081,15440
6054083,14975
6054084,14665
6054085,14355
6054087,13890
6054088,13580
6054089,13270
6054091,12805
6054092,12495
6054094,12030
6054095,11720
6054096,11410
6054098,10945
6054099,10635
6054100,10325
6054102,9860
6054103,9550
6054104,9240
6054106,8775
6054107,8465
6054109,8000
6054110,7690
6054111,7380
6054113,6915
6054114,6605
6054115,6295
6054117,5830
6054118,5520
6054119,5210
6054121,4745
6054122,4435
6054124,3970
6054125,3660
6054126,3350
6054128,2885
6054129,2575
6054130,2265
6054132,1800
6054133,1490
6054135,1025
6054136,715
6054137,405
6054725,26291
6054726,26136
6054727,25826
6054728,25516
6054729,25206
6054730,25051
6054731,24741
6054732,24431
6054733,24121
6054734,23966
6054735,23656
6054736,23346
6054737,23191
6054738,22881
6054739,22571
6054740,22261
6054741,22106
6054742,21796
6054743,21486
6054744,21176
6054745,21021
6054746,20711
6054747,20401
6054748,20091
6054749,19936
6054750,19626
6054751,19316
6054752,19161
6054753,18851
6054754,18541
6054755,18231
6054756,18076
6054757,17766
6054758,17456
6054759,17146
6054760,16991
6054761,16681
6054762,16371
6054763,16061
6054764,15906
6054765,15596
6054766,15286
6054767,15131
6054768,14821
6054769,14511
6054770,14201
6054771,14046
6054772,13736
6054773,13426
6054774,13116
6054775,12961
6054776,12651
6054777,12341
6054778,12186
6054779,11876
6054780,11566
6054781,11256
6054782,11101
6054783,10791
6054784,10481
6054785,10171
6054786,10016
6054787,9706
6054788,9396
6054789,9086
6054790,8931
6054791,8621
6054792,8311
6054793,8156
6054794,7846
6054795,7536
6054796,7226
6054797,7071
6054798,6761
6054799,6451
6054800,6141
6054801,5986
6054802,5676
6054803,5366
6054804,5056
6054805,4901
6054806,4591
6054807,4281
6054808,4126
6054809,3816
6054810,3506
6054811,3196
6054812,3041
6054813,2731
6054814,2421
6054815,2111
6054816,1956
6054817,1646
6054818,1336
6054819,1181
6054820,871
6054821,561
6054822,251
6054823,96
6055409,26446
6055411,25981
6055412,25671
6055413,25361
6055415,24896
6055416,24586
6055417,24276
6055419,23811
6055420,23501
6055422,23036
6055423,22726
6055424,22416
6055426,21951
6055427,21641
6055428,21331
6055430,20866
6055431,20556
6055432,20246
6055434,19781
6055435,19471
6055437,19006
6055438,18696
6055439,18386
6055441,17921
6055442,17611
6055443,17301
6055445,16836
6055446,16526
6055447,16216
6055449,15751
6055450,15441
6055452,14976
6055453,14666
6055454,14356
6055456,13891
6055457,13581
6055458,13271
6055460,12806
6055461,12496
6055463,12031
6055464,11721
6055465,11411
6055467,10946
6055468,10636
6055469,10326
6055471,9861
6055472,9551
6055473,9241
6055475,8776
6055476,8466
6055478,8001
6055479,7691
6055480,7381
6055482,6916
6055483,6606
6055484,6296
6055486,5831
6055487,5521
6055488,5211
6055490,4746
6055491,4436
6055493,3971
6055494,3661
6055495,3351
6055497,2886
6055498,2576
6055499,2266
6055501,1801
6055502,1491
6055504,1026
6055505,716
6055506,406
6056094,26292
6056095,26137
6056096,25827
6056097,25517
6056098,25207
6056099,25052
6056100,24742
6056101,24432
6056102,24122
6056103,23967
6056104,23657
6056105,23347
6056106,23192
6056107,22882
6056108,22572
6056109,22262
6056110,22107
6056111,21797
6056112,21487
6056113,21177
6056114,21022
6056115,20712
6056116,20402
6056117,20092
6056118,19937
6056119,19627
6056120,19317
6056121,19162
6056122,18852
6056123,18542
6056124,18232
6056125,18077
6056126,17767
6056127,17457
6056128,17147
6056129,16992
6056130,16682
6056131,16372
6056132,16062
6056133,15907
6056134,15597
6056135,15287
6056136,15132
6056137,14822
6056138,14512
6056139,14202
6056140,14047
6056141,13737
6056142,13427
6056143,13117
6056144,12962
6056145,12652
6056146,12342
6056147,12187
6056148,11877
6056149,11567
6056150,11257
6056151,11102
6056152,10792
6056153,10482
6056154,10172
6056155,10017
6056156,9707
6056157,9397
6056158,9087
6056159,8932
6056160,8622
6056161,8312
6056162,8157
6056163,7847
6056164,7537
6056165,7227
6056166,7072
6056167,6762
6056168,6452
6056169,6142
6056170,5987
6056171,5677
6056172,5367
6056173,5057
6056174,4902
6056175,4592
6056176,4282
6056177,4127
6056178,3817
6056179,3507
6056180,3197
6056181,3042
6056182,2732
6056183,2422
6056184,2112
6056185,1957
6056186,1647
6056187,1337
6056188,1182
6056189,872
6056190,562
6056191,252
6056192,97
6056778,26447
6056780,25982
6056781,25672
6056782,25362
6056784,24897
6056785,24587
6056786,24277
6056788,23812
6056789,23502
6056791,23037
6056792,22727
6056793,22417
6056795,21952
6056796,21642
6056797,21332
6056799,20867
6056800,20557
6056801,20247
6056803,19782
6056804,19472
6056806,19007
6056807,18697
6056808,18387
6056810,17922
6056811,17612
6056812,17302
6056814,16837
6056815,16527
6056816,16217
6056818,15752
6056819,15442
6056821,14977
6056822,14667
6056823,14357
6056825,13892
6056826,13582
6056827,13272
6056829,12807
6056830,12497
6056832,12032
6056833,11722
6056834,11412
6056836,10947
6056837,10637
6056838,10327
6056840,9862
6056841,9552
6056842,9242
6056844,8777
6056845,8467
6056847,8002
6056848,7692
6056849,7382
6056851,6917
6056852,6607
6056853,6297
6056855,5832
6056856,5522
6056857,5212
6056859,4747
6056860,4437
6056862,3972
6056863,3662
6056864,3352
6056866,2887
6056867,2577
6056868,2267
6056870,1802
6056871,1492
6056873,1027
6056874,717
6056875,407
6057461,26293
6057462,26138
6057463,25828
6057464,25518
6057465,25208
6057466,25053
6057467,24743
6057468,24433
6057469,24123
6057470,23968
6057471,23658
6057472,23348
6057473,23193
6057474,22883
6057475,22573
6057476,22263
6057477,22108
6057478,21798
6057479,21488
6057480,21178
6057481,21023
6057482,20713
6057483,20403
6057484,20093
6057485,19938
6057486,19628
6057487,19318
6057488,19163
6057489,18853
6057490,18543
6057491,18233
6057492,18078
6057493,17768
6057494,17458
6057495,17148
6057496,16993
6057497,16683
6057498,16373
6057499,16063
6057500,15908
6057501,15598
6057502,15288
6057503,15133
6057504,14823
6057505,14513
6057506,14203
6057507,14048
6057508,13738
6057509,13428
6057510,13118
6057511,12963
6057512,12653
6057513,12343
6057514,12188
6057515,11878
6057516,11568
6057517,11258
6057518,11103
6057519,10793
6057520,10483
6057521,10173
6057522,10018
6057523,9708
6057524,9398
6057525,9088
6057526,8933
6057527,8623
6057528,8313
6057529,8158
6057530,7848
6057531,7538
6057532,7228
6057533,7073
6057534,6763
6057535,6453
6057536,6143
6057537,5988
6057538,5678
6057539,5368
6057540,5058
6057541,4903
6057542,4593
6057543,4283
6057544,4128
6057545,3818
6057546,3508
6057547,3198
6057548,3043
6057549,2733
6057550,2423
6057551,2113
6057552,1958
6057553,1648
6057554,1338
6057555,1183
6057556,873
6057557,563
6057558,253
6057559,98
6058144,26448
6058146,25983
6058147,25673
6058148,25363
6058150,24898
6058151,24588
6058152,24278
6058154,23813
6058155,23503
6058157,23038
6058158,22728
6058159,22418
6058161,21953
6058162,21643
6058163,21333
6058165,20868
6058166,20558
6058167,20248
6058169,19783
6058170,19473
6058172,19008
6058173,18698
6058174,18388
6058176,17923
6058177,17613
6058178,17303
