Region,Source,ZoneSubzone,SiteSeries,Standard,Species,Height
Pr Rupert,Pr Rupert,CWHwm,CWHwm/06,85063,Ss,2
Pr Rupert,Pr Rupert,CWHwm,CWHwm/09,85065,Hw  Ss,1.4
Pr Rupert,Pr Rupert,CWHwm,CWHwm/09,85065,Others,1
Pr Rupert,Pr Rupert,CWHwm,CWHwm/10,85066,Others,1
Pr Rupert,Pr Rupert,CWHwm,CWHwm/10,85066,Pl,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/01,85067,Hw  Pl,2
Pr Rupert,Pr Rupert,CWHws1,CWHws1/01,85067,Others,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/01,85067,Sxw,2
Pr Rupert,Pr Rupert,CWHws1,CWHws1/02,85068,Hw  Pl,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/02,85068,Others,1
Pr Rupert,Pr Rupert,CWHws1,CWHws1/03,85069,Hw  Pl,2
Pr Rupert,Pr Rupert,CWHws1,CWHws1/03,85069,Others,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/04,85070,Hw  Pl,2
Pr Rupert,Pr Rupert,CWHws1,CWHws1/04,85070,Others,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/04,85070,Sxw,2
Pr Rupert,Pr Rupert,CWHws1,CWHws1/05,85071,Hw  Sxw,2
Pr Rupert,Pr Rupert,CWHws1,CWHws1/05,85071,Others,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/06,85072,Hw  Sxw,2
Pr Rupert,Pr Rupert,CWHws1,CWHws1/06,85072,Others,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/07,85073,Hw  Sxw,2
Pr Rupert,Pr Rupert,CWHws1,CWHws1/07,85073,Others,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/08,85074,Others,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/08,85074,Sxw,2
Pr Rupert,Pr Rupert,CWHws1,CWHws1/10,85075,Cw,1
Pr Rupert,Pr Rupert,CWHws1,CWHws1/10,85075,Hw  Pl,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/11,85076,Hw  Sxs,1.4
Pr Rupert,Pr Rupert,CWHws1,CWHws1/11,85076,Others,1
Pr Rupert,Pr Rupert,CWHws2,CWHws2/01,85077,Hw,1.3
Pr Rupert,Pr Rupert,CWHws2,CWHws2/01,85077,Others,1
Pr Rupert,Pr Rupert,CWHws2,CWHws2/01,85077,Pl,2
Pr Rupert,Pr Rupert,CWHws2,CWHws2/02,85078,Others,0.8
Pr Rupert,Pr Rupert,CWHws2,CWHws2/02,85078,Pl,1.4
Pr Rupert,Pr Rupert,CWHws2,CWHws2/03,85079,Hw,1.3
Pr Rupert,Pr Rupert,CWHws2,CWHws2/03,85079,Others,1
Pr Rupert,Pr Rupert,CWHws2,CWHws2/03,85079,Pl,2
Pr Rupert,Pr Rupert,CWHws2,CWHws2/04,85080,Hw,1.3
Pr Rupert,Pr Rupert,CWHws2,CWHws2/04,85080,Others,1
Pr Rupert,Pr Rupert,CWHws2,CWHws2/05,85081,Hw,1.3
Pr Rupert,Pr Rupert,CWHws2,CWHws2/05,85081,Others,1
Pr Rupert,Pr Rupert,CWHws2,CWHws2/06,85082,Hw,1.3
Pr Rupert,Pr Rupert,CWHws2,CWHws2/06,85082,Others,1
Pr Rupert,Pr Rupert,CWHws2,CWHws2/07,85083,Hw,1.3
Pr Rupert,Pr Rupert,CWHws2,CWHws2/07,85083,Others,1
Pr Rupert,Pr Rupert,CWHws2,CWHws2/08,85084,All,1
Pr Rupert,Pr Rupert,CWHws2,CWHws2/10,85085,Others,0.8
Pr Rupert,Pr Rupert,CWHws2,CWHws2/10,85085,Pl,1.4
Pr Rupert,Pr Rupert,CWHws2,CWHws2/11,85086,All,0.8
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/01,85087,Others,0.8
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/01,85087,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/02,85088,Others,0.6
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/02,85088,Pl,1.2
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/03,85089,Others,0.6
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/03,85089,Pl,1.2
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/04,85090,Others,0.8
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/04,85090,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/05,85091,Others,0.8
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/05,85091,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/06,85092,Others,0.8
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/06,85092,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/07,85093,Others,0.8
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/07,85093,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/08,85094,All,0.6
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/09,85095,All,0.6
Pr Rupert,Pr Rupert,ESSFmc,ESSFmc/10,85096,All,0.6
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/01,85097,Others,0.8
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/01,85097,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/02,85098,Others,0.6
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/02,85098,Pl,1.2
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/03,85099,Others,0.8
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/03,85099,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/04,85100,Others,0.8
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/04,85100,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/05,85101,Others,0.8
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/05,85101,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/06,85102,All,0.8
Pr Rupert,Pr Rupert,ESSFmk,ESSFmk/07,85103,All,0.8
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/01,85104,Others,0.8
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/01,85104,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/02,85105,Others,0.6
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/02,85105,Pl,1.2
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/03,85106,Others,0.6
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/03,85106,Pl,1.2
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/04,85107,Others,0.8
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/04,85107,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/05,85108,Others,0.8
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/05,85108,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/06,85109,Others,0.8
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/06,85109,Pl,1.6
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/07,85110,Others,0.6
Pr Rupert,Pr Rupert,ESSFmv3,ESSFmv3/07,85110,Pl,1.2
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/01,85111,Others,0.8
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/01,85111,Pl,1.6
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/02,85112,Others,0.6
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/02,85112,Pl,1.2
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/03,85113,Others,0.8
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/03,85113,Pl,1.6
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/04,85114,Others,0.8
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/04,85114,Pl,1.6
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/05,85115,Others,0.8
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/05,85115,Pl,1.6
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/06,85116,Others,0.8
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/06,85116,Pl,1.6
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/07,85117,All,0.6
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/08,85118,All,0.6
Pr Rupert,Pr Rupert,ESSFwv,ESSFwv/09,85119,All,0.6
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/01,85120,Others,1
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/01,85120,Pl,2
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/02,85121,Others,0.8
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/02,85121,Pl,1.4
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/03,85122,Others,1
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/03,85122,Pl,2
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/04,85123,Others,1
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/04,85123,Pl,2
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/05,85124,Others,1
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/05,85124,Pl,2
Pr Rupert,Pr Rupert,ICHmc1,ICHmc1/06,85125,All,0.8
Pr Rupert,Pr Rupert,ICHmc1a,ICHmc1a/01,85126,Others,1
Pr Rupert,Pr Rupert,ICHmc1a,ICHmc1a/01,85126,Pl,2
Pr Rupert,Pr Rupert,ICHmc1a,ICHmc1a/02,85127,Others,1
Pr Rupert,Pr Rupert,ICHmc1a,ICHmc1a/02,85127,Pl,2
Pr Rupert,Pr Rupert,ICHmc1a,ICHmc1a/03,85128,Others,1
Pr Rupert,Pr Rupert,ICHmc1a,ICHmc1a/03,85128,Pl,2
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/01,85129,Pl,2
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/02,85130,Others,0.8
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/02,85130,Pl,1.4
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/03,85131,Pl,2
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/04,85132,Pl,2
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/05,85133,Others,1
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/05,85133,Pl,2
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/06,85134,Others,1
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/06,85134,Pl,2
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/07,85135,Others,1
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/07,85135,Pl,1.4
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/08,85136,Others,0.8
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/08,85136,Pl,1.4
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/51,85137,Others,1
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/51,85137,Pl,2
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/52,85138,Others,1
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/52,85138,Pl,2
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/53,85139,Others,1
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/53,85139,Pl,2
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/54,85140,Others,1
Pr Rupert,Pr Rupert,ICHmc2,ICHmc2/54,85140,Pl,2
Pr Rupert,Pr Rupert,ICHvc,ICHvc/01,85141,All,1
Pr Rupert,Pr Rupert,ICHvc,ICHvc/02,85142,Others,1
Pr Rupert,Pr Rupert,ICHvc,ICHvc/02,85142,Pl,2
Pr Rupert,Pr Rupert,ICHvc,ICHvc/03,85143,All,1
Pr Rupert,Pr Rupert,ICHvc,ICHvc/04,85144,All,1
Pr Rupert,Pr Rupert,ICHvc,ICHvc/05,85145,All,1
Pr Rupert,Pr Rupert,ICHvc,ICHvc/06,85146,All,0.8
Pr Rupert,Pr Rupert,ICHvc,ICHvc/51,851,All,0.8
Pr Rupert,Pr Rupert,ICHvc,ICHvc/51,85147,All,0.8
Pr Rupert,Pr Rupert,ICHvc,ICHvc/52,85148,All,0.8
Pr Rupert,Pr Rupert,ICHwc,ICHwc/01,85149,Others,1
Pr Rupert,Pr Rupert,ICHwc,ICHwc/01,85149,Pl,2
Pr Rupert,Pr Rupert,ICHwc,ICHwc/02,85150,Others,0.8
Pr Rupert,Pr Rupert,ICHwc,ICHwc/02,85150,Pl,1.4
Pr Rupert,Pr Rupert,ICHwc,ICHwc/03,85151,Others,1
Pr Rupert,Pr Rupert,ICHwc,ICHwc/03,85151,Pl,2
Pr Rupert,Pr Rupert,ICHwc,ICHwc/04,85152,Others,1
Pr Rupert,Pr Rupert,ICHwc,ICHwc/04,85152,Pl,2
Pr Rupert,Pr Rupert,ICHwc,ICHwc/05,85153,All,1
Pr Rupert,Pr Rupert,ICHwc,ICHwc/06,85154,All,1
Pr Rupert,Pr Rupert,ICHwc,ICHwc/07,85155,Others,0.8
Pr Rupert,Pr Rupert,ICHwc,ICHwc/07,85155,Pl,1.4
Pr Rupert,Pr Rupert,ICHwc,ICHwc/08,85156,All,0.8
Pr Rupert,Pr Rupert,ICHwc,ICHwc/51,85157,All,0.8
Pr Rupert,Pr Rupert,ICHwc,ICHwc/52,85158,All,0.8
Pr Rupert,Pr Rupert,MHmm1,MHmm1/01,85159,All,1
Pr Rupert,Pr Rupert,MHmm1,MHmm1/02,85160,All,0.8
Pr Rupert,Pr Rupert,MHmm1,MHmm1/03,85161,All,1
Pr Rupert,Pr Rupert,MHmm1,MHmm1/04,85162,All,1
Pr Rupert,Pr Rupert,MHmm1,MHmm1/05,85163,All,1
Pr Rupert,Pr Rupert,MHmm1,MHmm1/06,85164,All,0.8
Pr Rupert,Pr Rupert,MHmm1,MHmm1/07,85165,All,1
Pr Rupert,Pr Rupert,MHmm1,MHmm1/08,85166,All,0.8
Pr Rupert,Pr Rupert,MHmm1,MHmm1/09,85167,All,0.8
Pr Rupert,Pr Rupert,MHmm2,MHmm2/01,85168,All,1
Pr Rupert,Pr Rupert,MHmm2,MHmm2/02,85169,All,0.8
Pr Rupert,Pr Rupert,MHmm2,MHmm2/03,85170,All,1
Pr Rupert,Pr Rupert,MHmm2,MHmm2/04,85171,All,1
Pr Rupert,Pr Rupert,MHmm2,MHmm2/05,85172,All,1
Pr Rupert,Pr Rupert,MHmm2,MHmm2/06,85173,All,1
Pr Rupert,Pr Rupert,MHmm2,MHmm2/07,85174,All,1
Pr Rupert,Pr Rupert,MHmm2,MHmm2/08,85175,All,0.8
Pr Rupert,Pr Rupert,MHmm2,MHmm2/09,85176,All,0.8
Pr Rupert,Pr Rupert,MHwh1,MHwh1/01,85177,All,1
Pr Rupert,Pr Rupert,MHwh1,MHwh1/02,85178,All,0.8
Pr Rupert,Pr Rupert,MHwh1,MHwh1/03,85179,All,1
Pr Rupert,Pr Rupert,MHwh1,MHwh1/04,85180,All,1
Pr Rupert,Pr Rupert,MHwh1,MHwh1/05,85181,All,1
Pr Rupert,Pr Rupert,MHwh1,MHwh1/06,85182,All,0.8
Pr Rupert,Pr Rupert,MHwh1,MHwh1/07,85183,All,1
Pr Rupert,Pr Rupert,MHwh1,MHwh1/08,85184,All,0.8
Pr Rupert,Pr Rupert,MHwh1,MHwh1/09,85185,All,0.8
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/01,85186,Others,0.8
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/01,85186,Pl,1.6
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/02,85187,Others,0.6
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/02,85187,Pl,1.2
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/03,85188,Others,0.8
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/03,85188,Pl,1.6
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/04,85189,Others,0.6
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/04,85189,Pl,1.2
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/05,85190,Others,0.6
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/05,85190,Pl,1.2
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/06,85191,Others,0.6
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/06,85191,Pl,1.2
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/07,85192,Others,0.6
Pr Rupert,Pr Rupert,SBPSmc,SBPSmc/07,85192,Pl,1.2
Pr Rupert,Pr Rupert,SBSdk,SBSdk/01,85193,Pl,2
Pr Rupert,Pr Rupert,SBSdk,SBSdk/02,85194,Others,0.8
Pr Rupert,Pr Rupert,SBSdk,SBSdk/02,85194,Pl,1.4
Pr Rupert,Pr Rupert,SBSdk,SBSdk/03,85195,Pl,2
Pr Rupert,Pr Rupert,SBSdk,SBSdk/04,85196,Pl,2
Pr Rupert,Pr Rupert,SBSdk,SBSdk/05,85197,Pl,2
Pr Rupert,Pr Rupert,SBSdk,SBSdk/06,85198,Pl,2
Pr Rupert,Pr Rupert,SBSdk,SBSdk/07,1571.9,Pl,1.4
Pr Rupert,Pr Rupert,SBSdk,SBSdk/08,85200,Others,1
Pr Rupert,Pr Rupert,SBSdk,SBSdk/08,85200,Pl,2
Pr Rupert,Pr Rupert,SBSdk,SBSdk/09,85201,Others,0.8
Pr Rupert,Pr Rupert,SBSdk,SBSdk/09,85201,Pl,1.4
Pr Rupert,Pr Rupert,SBSdk,SBSdk/10,85202,Others,0.8
Pr Rupert,Pr Rupert,SBSdk,SBSdk/10,85202,Pl,1.4
Pr Rupert,Pr Rupert,SBSmc2,SBSmc2/01,85203,Others,0.8
Pr Rupert,Pr Rupert,SBSmc2,SBSmc2/01,85203,Pl,1.6
Pr Rupert,Pr Rupert,SBSmc2,SBSmc2/02,85204,Others,0.6
Pr Rupert,Pr Rupert,SBSmc2,SBSmc2/02,85204,Pl,1.2
Pr Rupert,Pr Rupert,SBSmc2,SBSmc2/03,85205,Others,0.8
Pr Rupert,Pr Rupert,SBSmc2,SBSmc2/03,85205,Pl,1.6
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/01,85213,Others,1
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/01,85213,Pl,2
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/02,85214,Others,0.8
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/02,85214,Pl,1.4
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/03,85215,Fd,1.4
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/03,85215,Pl,2
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/03,85215,Sxw,1
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/04,85216,Others,1
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/04,85216,Pl,2
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/05,85217,Others,1
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/05,85217,Pl,2
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/06,85218,Others,1
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/06,85218,Pl,2
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/07,85219,Others,1
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/07,85219,Pl,2
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/08,85220,Others,0.8
Pr Rupert,Pr Rupert,SBSwk3,SBSwk3/08,85220,Pl,1.4
Vancouver,Haida Gwaii2014,CWHvh3,CWHvh3/103.1,1047989,Cw  Yc,1
Vancouver,Haida Gwaii2014,CWHvh3,CWHvh3/103.1,1047989,Cw Yc,1
Vancouver,Haida Gwaii2014,CWHvh3,CWHvh3/103.1,1047989,Hw  Pl,1.25
Vancouver,Haida Gwaii2014,CWHvh3,CWHvh3/103.1,1047989,Hw Pl,1.25
Vancouver,Haida Gwaii2014,CWHvh3,CWHvh3/103.1,1047989,Ss,2
Vancouver,Haida Gwaii2014,CWHvh3,CWHvh3/103.2,1047991,Cw  Pl  Yc,1.5
Vancouver,Haida Gwaii2014,CWHvh3,CWHvh3/103.2,1047991,Cw Pl Yc,1.5
Vancouver,Haida Gwaii2014,CWHvh3,CWHvh3/103.2,1047991,Hw,2
Vancouver,Haida Gwaii2014,CWHvh3,CWHvh3/103.2,1047991,Ss,3
Vancouver,Haida Gwaii2014,CWHwh1,CWHwh1/103.1,1048007,Cw  Yc,1
Vancouver,Haida Gwaii2014,CWHwh1,CWHwh1/103.1,1048007,Hw  Pl,1.25
Vancouver,Haida Gwaii2014,CWHwh1,CWHwh1/103.1,1048007,Ss,2
Vancouver,Haida Gwaii2014,CWHwh1,CWHwh1/103.2,1048009,Cw,1.5
Vancouver,Haida Gwaii2014,CWHwh1,CWHwh1/103.2,1048009,Hw  Pl,2
Vancouver,Haida Gwaii2014,CWHwh1,CWHwh1/103.2,1048009,Ss,3
Vancouver,Haida Gwaii2014,MHwh,MHwh/101,1048019,,0.6
Vancouver,Haida Gwaii2014,MHwh,MHwh/101,1048019,Cw  Hm  Hw  Yc,1
Vancouver,Haida Gwaii2014,MHwh,MHwh/101,1048019,Ss,1.5
Vancouver,Haida Gwaii2014,MHwh,MHwh/101c,1048022,,0.6
Vancouver,Haida Gwaii2014,MHwh,MHwh/101c,1048022,Cw  Hm  Hw  Yc,1
Vancouver,Haida Gwaii2014,MHwh,MHwh/101c,1048022,Ss,1.5
Vancouver,Haida Gwaii2014,MHwh,MHwh/102,1048020,,0.6
Vancouver,Haida Gwaii2014,MHwh,MHwh/102,1048020,Cw  Hm  Yc,0.75
Vancouver,Haida Gwaii2014,MHwh,MHwh/102,1048020,Ss,1
Vancouver,Haida Gwaii2014,MHwh,MHwh/110,1048021,,0.6
Vancouver,Haida Gwaii2014,MHwh,MHwh/110,1048021,Cw  Hm  Hw  Yc,1
Vancouver,Haida Gwaii2014,MHwh,MHwh/110,1048021,Ss,1.5
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048023,,0.6
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048023,Cw  Hm  Hw  Yc,1
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048023,Pl,2
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048023,Ss,1.5
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048024,,0.6
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048024,Cw  Hm  Hw  Yc,0.75
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048024,Ss,1
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048025,,0.6
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048025,Cw  Hm  Hw  Yc,0.75
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048025,Ss,1
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048027,,0.6
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048027,Cw  Hm  Yc,0.75
Vancouver,Haida Gwaii2014,MHwh,MHwh/111,1048027,Ss,1
Vancouver,Haida Gwaii2014,MHwh,MHwh/Wb53,1048026,,0.6
Vancouver,Haida Gwaii2014,MHwh,MHwh/Wb53,1048026,Cw  Hm  Yc,0.75
Vancouver,Haida Gwaii2014,MHwh,MHwh/Wb53,1048026,Ss,1
Vancouver,Vancouver,CDFmm,CDFmm/01,84000,Bg,1.4
Vancouver,Vancouver,CDFmm,CDFmm/01,84000,Cw,1
Vancouver,Vancouver,CDFmm,CDFmm/01,84000,Fd,2
Vancouver,Vancouver,CDFmm,CDFmm/01,84000,Pl,1.25
Vancouver,Vancouver,CDFmm,CDFmm/02,84001,Bg,1.4
Vancouver,Vancouver,CDFmm,CDFmm/02,84001,Cw,1
Vancouver,Vancouver,CDFmm,CDFmm/02,84001,Fd,2
Vancouver,Vancouver,CDFmm,CDFmm/02,84001,Pl,1.25
Vancouver,Vancouver,CDFmm,CDFmm/03,84002,Bg,1.4
Vancouver,Vancouver,CDFmm,CDFmm/03,84002,Cw,1
Vancouver,Vancouver,CDFmm,CDFmm/03,84002,Fd,2
Vancouver,Vancouver,CDFmm,CDFmm/03,84002,Pl,1.25
Vancouver,Vancouver,CDFmm,CDFmm/04,84003,Bg,1.75
Vancouver,Vancouver,CDFmm,CDFmm/04,84003,Cw,1.5
Vancouver,Vancouver,CDFmm,CDFmm/04,84003,Fd,3
Vancouver,Vancouver,CDFmm,CDFmm/05,84004,Bg,1.75
Vancouver,Vancouver,CDFmm,CDFmm/05,84004,Cw,1.5
Vancouver,Vancouver,CDFmm,CDFmm/05,84004,Fd,3
Vancouver,Vancouver,CDFmm,CDFmm/06,84005,Bg,2.25
Vancouver,Vancouver,CDFmm,CDFmm/06,84005,Cw,2
Vancouver,Vancouver,CDFmm,CDFmm/06,84005,Fd,4
Vancouver,Vancouver,CDFmm,CDFmm/07,84006,Bg,2.25
Vancouver,Vancouver,CDFmm,CDFmm/07,84006,Cw,2
Vancouver,Vancouver,CDFmm,CDFmm/07,84006,Fd,4
Vancouver,Vancouver,CDFmm,CDFmm/08,84007,Bg,2.25
Vancouver,Vancouver,CDFmm,CDFmm/08,84007,Cw,2
Vancouver,Vancouver,CDFmm,CDFmm/08,84007,Fd,4
Vancouver,Vancouver,CDFmm,CDFmm/10,84008,Bg,1.4
Vancouver,Vancouver,CDFmm,CDFmm/10,84008,Cw,1
Vancouver,Vancouver,CDFmm,CDFmm/10,84008,Fd,2
Vancouver,Vancouver,CDFmm,CDFmm/10,84008,Pl,1.25
Vancouver,Vancouver,CDFmm,CDFmm/11,84009,Bg,1.4
Vancouver,Vancouver,CDFmm,CDFmm/11,84009,Cw,1
Vancouver,Vancouver,CDFmm,CDFmm/11,84009,Fd,2
Vancouver,Vancouver,CDFmm,CDFmm/11,84009,Pl,1.25
Vancouver,Vancouver,CDFmm,CDFmm/12,84010,Bg,2.25
Vancouver,Vancouver,CDFmm,CDFmm/12,84010,Cw,2
Vancouver,Vancouver,CDFmm,CDFmm/12,84010,Fd,4
Vancouver,Vancouver,CDFmm,CDFmm/13,84011,Bg,2.25
Vancouver,Vancouver,CDFmm,CDFmm/13,84011,Cw,2
Vancouver,Vancouver,CDFmm,CDFmm/13,84011,Fd,4
Vancouver,Vancouver,CDFmm,CDFmm/14,84012,Bg,1.4
Vancouver,Vancouver,CDFmm,CDFmm/14,84012,Cw,1
Vancouver,Vancouver,CDFmm,CDFmm/14,84012,Fd,2
Vancouver,Vancouver,CDFmm,CDFmm/14,84012,Pl,1.25
Vancouver,Vancouver,CWHdm,CWHdm/01,84013,Cw  Lw,1.5
Vancouver,Vancouver,CWHdm,CWHdm/01,84013,Fd  Hw,3
Vancouver,Vancouver,CWHdm,CWHdm/01,84013,Pw,2.5
Vancouver,Vancouver,CWHdm,CWHdm/02,84014,Cw  Lw,1
Vancouver,Vancouver,CWHdm,CWHdm/02,84014,Fd  Hw,2
Vancouver,Vancouver,CWHdm,CWHdm/02,84014,Pl,1.25
Vancouver,Vancouver,CWHdm,CWHdm/02,84014,Pw,2.5
Vancouver,Vancouver,CWHdm,CWHdm/02,84014,Ss,3
Vancouver,Vancouver,CWHdm,CWHdm/03,84015,Cw  Lw,1
