ID1,SiteNo,Spp,FuturePeriod,SS_NoSpace,Curr,NewSuit,1,2,3,X
SBPSmk_1,5225436,Ep,2055,IDFdk3/09,4,4,0,0.46,0.06,0.48
SBPSmk_1,5225436,Ep,2085,IDFdk3/09,4,4,0,0.37,0.06,0.57
SBPSmk_1,5225436,Fd,2000,IDFdk3/09,4,4,0,0.21,0,0.79
SBPSmk_1,5225436,Fd,2025,IDFdk3/09,4,2,0.75,0.03,0,0.22
SBPSmk_1,5225436,Fd,2055,IDFdk3/09,4,3,0.46,0.01,0.06,0.47
SBPSmk_1,5225436,Fd,2085,IDFdk3/09,4,3,0.37,0.14,0,0.49
SBPSmk_1,5225436,Ju,2055,IDFdk3/09,4,4,0,0,0.03,0.97
SBPSmk_1,5225436,Ju,2085,IDFdk3/09,4,4,0,0,0.03,0.97
SBPSmk_1,5225436,Lw,2055,IDFdk3/09,4,4,0,0,0.08,0.92
SBPSmk_1,5225436,Lw,2085,IDFdk3/09,4,4,0,0,0.06,0.94
SBPSmk_1,5225436,Om,2055,IDFdk3/09,4,4,0,0,0.03,0.97
SBPSmk_1,5225436,Om,2085,IDFdk3/09,4,4,0,0,0.03,0.97
SBPSmk_1,5225436,Pl,1975,IDFdk3/09,2,2,0,1,0,0
SBPSmk_1,5225436,Pl,2000,IDFdk3/09,2,2,0,0.75,0.21,0.04
SBPSmk_1,5225436,Pl,2025,IDFdk3/09,2,4,0,0.11,0.31,0.58
SBPSmk_1,5225436,Pl,2055,IDFdk3/09,2,4,0,0.19,0.16,0.64
SBPSmk_1,5225436,Pl,2085,IDFdk3/09,2,4,0,0.1,0.14,0.76
SBPSmk_1,5225436,Pn,2055,IDFdk3/09,4,4,0,0,0.03,0.97
SBPSmk_1,5225436,Pn,2085,IDFdk3/09,4,4,0,0,0.03,0.97
SBPSmk_1,5225436,Py,2025,IDFdk3/09,4,4,0,0.3,0,0.7
SBPSmk_1,5225436,Py,2055,IDFdk3/09,4,4,0.03,0.21,0.08,0.67
SBPSmk_1,5225436,Py,2085,IDFdk3/09,4,4,0.03,0.19,0.06,0.73
SBPSmk_1,5225436,Qa,2055,IDFdk3/09,4,4,0,0,0.06,0.94
SBPSmk_1,5225436,Qa,2085,IDFdk3/09,4,4,0,0,0.06,0.94
SBPSmk_1,5225436,Sx,1975,IDFdk3/09,1,1,1,0,0,0
SBPSmk_1,5225436,Sx,2000,IDFdk3/09,1,2,0.21,0.75,0,0.04
SBPSmk_1,5225436,Sx,2025,IDFdk3/09,1,2,0.54,0.39,0,0.07
SBPSmk_1,5225436,Sx,2055,IDFdk3/09,1,3,0.45,0.2,0,0.36
SBPSmk_1,5225436,Sx,2085,IDFdk3/09,1,3,0.26,0.27,0.03,0.45
